monster	*index	hirelingAlternateVoice	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
Rakanishu	3		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+20	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	item_sksrc ongethit	2472	100							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Pitspawn Fouldog	7		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+20	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
The Smith	20		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/33	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura	Holy Fire	15	damagepercent		sksrc ('Consume'.lvl)*5+50	damageresist		20							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Witch Doctor Endugu	22		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Sarina the Battlemaid	24		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+20	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Ismail Vilehand	26		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	poisonresist		sksrc ('Consume'.lvl)*3+20	maxpoisonresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	item_sksrc onattack	3993	33							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Geleb Flamefinger	27		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+7							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Bremm Sparkfist	28		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+20	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_ltng_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Toorc Icefist	29		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+20	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_cold_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Wyand Voidfinger	30		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	magicresist		(sksrc ('Consume'.lvl)*3)/2+10	maxmagicresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Maffer Dragonhand	31		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+12							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Winged Death	32		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+7							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Taintbreeder	34		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+20	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Riftwraith the Cannibal	35		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	poisonresist		sksrc ('Consume'.lvl)*3+20	maxpoisonresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	item_aura	Cleansing	10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Infector of Souls	36		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/45	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+12							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Hephasto	41		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/60	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura	Holy Fire	19	item_allsksrc s		2	damageresist		20							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Siege Boss	42		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/33	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+20	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+7							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Dac Farren	48		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+10							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Anodized Elite	54		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura	Vigor	15	damageresist		15	damagepercent		sksrc ('Consume'.lvl)*5+25							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Vinvear Molech	55		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Sharp Tooth Sayer	56		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+20	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+12							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Magma Torquer	57		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/25	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+12							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Baal Subject 1	61		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/37	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Baal Subject 2	62		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/45	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	poisonresist		sksrc ('Consume'.lvl)*3+20	maxpoisonresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_mag_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Baal Subject 4	64		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/50	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"	passive_fire_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
Baal Subject 5	65		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/60	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura	Meditation	15	damageresist		25	damagepercent		sksrc ('Consume'.lvl)*5+150							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
wargoatman	742												damagepercent		sksrc ('Consume'.lvl)*5+20	item_crushingblow		sksrc ('Death Mark'.blvl)*1+5										0											
warbighead	743												passive_fire_mastery		"min(sksrc ('Consume'.lvl)+9,20)"	passive_fire_pierce		"min(sksrc ('Consume'.lvl)+4,15)"										0											
warputriddefiler	744												passive_mag_mastery		"min(sksrc ('Consume'.lvl)+9,20)"	passive_mag_pierce		"min(sksrc ('Consume'.lvl)+4,10)"										0											
hellbovine	391		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura		sksrc ('Consume'.lvl)*3+20	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13600)?(min(pcl5,13600+(680*(stat('monster_playercount'.accr)-1)))):pcl5)"								
The Cow King	39		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=20)?1:0	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	(100-hpct)/60	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_aura	Holy Fire	20	damageresist		15	passive_fire_pierce		sksrc ('Consume'.lvl)+15							0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>20000)?(min(pcl5,20000+(1000*(stat('monster_playercount'.accr)-1)))):pcl5)"								
